customer_id,trips,total_revenue,avg_price,first_trip,last_trip,recency_days,tenure_days,trips_per_month
14232,6,64.31,10.718333333333334,2024-06-03 01:18:00,2025-04-11 15:08:00,19,312,0.5263157894736842
14233,3,27.29,9.096666666666666,2024-05-10 19:15:00,2025-02-10 08:40:00,79,275,0.29508196721311475
14234,5,45.72,9.144,2024-07-08 06:14:00,2025-03-21 18:07:00,40,256,0.5244755244755245
14235,4,44.44,11.11,2024-08-15 04:36:00,2025-01-31 08:52:00,89,169,0.6030150753768844
14236,7,91.44,13.062857142857142,2024-06-12 04:25:00,2025-04-25 12:47:00,5,317,0.6051873198847262
14237,5,34.769999999999996,6.953999999999999,2024-11-20 14:06:00,2025-03-06 14:20:00,55,106,1.1029411764705883
14238,1,6.41,6.41,2025-02-22 17:01:00,2025-02-22 17:01:00,67,0,1.0
14239,3,23.810000000000002,7.936666666666667,2024-05-10 21:39:00,2024-11-30 20:45:00,151,203,0.38626609442060084
14240,3,33.55,11.183333333333332,2024-05-11 12:23:00,2024-10-18 02:17:00,194,159,0.4761904761904762
14241,2,19.4,9.7,2024-12-17 15:54:00,2025-04-08 21:59:00,22,112,0.4225352112676056
14242,3,76.6,25.53333333333333,2024-07-17 18:24:00,2025-04-11 09:53:00,19,267,0.30303030303030304
14243,4,46.16,11.54,2024-05-15 14:33:00,2025-04-12 13:27:00,18,331,0.33240997229916897
14244,4,47.3,11.825,2024-05-12 11:25:00,2025-04-08 12:53:00,22,331,0.33240997229916897
14245,3,33.31,11.103333333333333,2024-05-19 06:49:00,2025-01-23 00:38:00,97,248,0.3237410071942446
14246,6,63.269999999999996,10.545,2024-07-24 13:43:00,2025-02-22 16:46:00,67,213,0.7407407407407408
14247,4,56.47,14.1175,2024-08-13 21:34:00,2024-12-26 11:13:00,125,134,0.7317073170731707
14248,2,17.09,8.545,2024-05-10 11:12:00,2025-04-30 22:16:00,0,355,0.15584415584415584
14249,3,27.21,9.07,2024-05-04 06:33:00,2024-09-01 14:29:00,241,120,0.6
14250,3,30.41,10.136666666666667,2024-05-14 06:35:00,2025-02-28 18:06:00,61,290,0.28125
14251,6,53.32,8.886666666666667,2024-05-14 19:37:00,2025-03-23 14:21:00,38,312,0.5263157894736842
14252,5,39.43,7.886,2024-05-03 00:59:00,2025-04-11 14:59:00,19,343,0.40214477211796246
14253,4,47.84,11.96,2024-09-10 19:18:00,2025-02-09 18:46:00,80,151,0.6629834254143646
14254,3,41.23,13.743333333333332,2024-10-10 03:49:00,2025-04-03 00:49:00,27,174,0.4411764705882353
14255,2,20.23,10.115,2024-05-23 20:41:00,2024-12-11 09:17:00,140,201,0.2597402597402597
14256,5,41.32,8.264,2024-07-06 14:02:00,2025-02-10 00:28:00,79,218,0.6048387096774194
14257,8,119.18,14.8975,2024-05-11 15:36:00,2025-02-11 17:10:00,78,276,0.7843137254901962
14258,4,65.57,16.3925,2024-06-02 14:00:00,2025-04-21 07:22:00,9,322,0.34090909090909094
14259,3,40.870000000000005,13.623333333333335,2024-06-24 14:06:00,2025-03-16 22:56:00,45,265,0.30508474576271183
14260,6,121.28,20.213333333333335,2024-06-22 03:44:00,2025-04-01 02:52:00,29,282,0.5769230769230769
14261,4,61.05,15.2625,2024-06-30 13:34:00,2024-12-30 16:40:00,121,183,0.5633802816901409
14262,1,33.15,33.15,2024-10-20 20:20:00,2024-10-20 20:20:00,192,0,1.0
14263,7,72.83,10.404285714285715,2024-05-11 14:45:00,2025-04-21 23:18:00,9,345,0.56
14264,8,120.46000000000001,15.057500000000001,2024-09-25 19:05:00,2025-04-20 00:58:00,10,206,1.0169491525423728
14265,4,66.79,16.6975,2024-05-12 15:28:00,2025-04-14 09:08:00,16,336,0.3278688524590164
14266,7,100.27000000000001,14.324285714285717,2024-06-04 10:20:00,2025-04-12 01:55:00,18,311,0.6158357771260997
14267,1,41.2,41.2,2024-10-17 19:10:00,2024-10-17 19:10:00,195,0,1.0
14268,4,39.73,9.9325,2024-06-11 15:52:00,2025-01-19 04:34:00,101,221,0.4780876494023904
14269,3,71.17,23.723333333333333,2024-10-09 00:19:00,2024-12-25 04:34:00,126,77,0.8411214953271028
14270,5,54.14,10.828,2024-09-08 19:05:00,2025-03-12 18:14:00,49,184,0.7009345794392523
14271,2,57.93,28.965,2024-09-04 08:14:00,2025-01-04 13:15:00,116,122,0.39473684210526316
14272,7,57.37,8.195714285714285,2024-05-26 22:17:00,2025-02-09 15:13:00,80,258,0.7291666666666667
14273,4,49.370000000000005,12.342500000000001,2024-05-06 16:12:00,2025-03-08 20:37:00,53,306,0.35714285714285715
14274,1,15.66,15.66,2024-07-09 12:12:00,2024-07-09 12:12:00,295,0,1.0
14275,7,55.85,7.978571428571429,2024-05-13 14:43:00,2025-03-28 06:24:00,33,318,0.603448275862069
14276,8,91.09,11.38625,2024-06-01 09:29:00,2025-03-10 01:15:00,51,281,0.7717041800643086
14277,1,13.91,13.91,2024-11-25 01:43:00,2024-11-25 01:43:00,156,0,1.0
14278,2,13.88,6.94,2024-06-29 06:24:00,2025-01-19 22:32:00,101,204,0.25641025641025644
14279,3,36.150000000000006,12.050000000000002,2024-06-23 02:31:00,2024-09-03 23:30:00,239,72,0.8823529411764706
14280,3,26.85,8.950000000000001,2024-05-06 20:42:00,2024-10-07 14:06:00,205,153,0.49180327868852464
14281,2,18.65,9.325,2024-05-07 08:33:00,2024-09-19 01:55:00,223,134,0.36585365853658536
14282,7,82.7,11.814285714285715,2024-09-13 20:24:00,2025-04-19 01:45:00,11,217,0.8502024291497975
14283,6,53.629999999999995,8.938333333333333,2024-06-02 19:10:00,2025-04-06 02:45:00,24,307,0.5341246290801187
14285,3,30.06,10.02,2024-07-08 07:26:00,2025-02-13 08:40:00,76,220,0.36000000000000004
14286,3,45.45,15.15,2024-11-05 02:17:00,2025-02-17 02:25:00,72,104,0.6716417910447761
14287,4,39.71,9.9275,2024-10-17 23:56:00,2025-02-25 13:26:00,64,130,0.75
14288,12,96.67999999999999,8.056666666666667,2024-06-20 22:38:00,2025-04-13 20:23:00,17,296,1.1042944785276072
14289,2,24.66,12.33,2024-05-25 18:35:00,2025-03-24 03:29:00,37,302,0.18072289156626506
14290,4,50.39,12.5975,2024-09-11 08:29:00,2025-03-15 00:12:00,46,184,0.5607476635514018
14291,2,25.369999999999997,12.684999999999999,2024-11-17 00:37:00,2025-02-13 05:18:00,76,88,0.5084745762711864
14292,5,53.87,10.774,2024-07-09 01:44:00,2025-03-29 03:27:00,32,263,0.5119453924914675
14293,4,34.120000000000005,8.530000000000001,2024-05-18 18:26:00,2024-10-31 01:46:00,181,165,0.6153846153846154
14294,3,17.14,5.713333333333334,2024-07-11 10:15:00,2024-09-05 17:37:00,237,56,1.0465116279069768
14295,4,59.98,14.995,2024-09-18 17:57:00,2025-02-22 21:46:00,67,157,0.6417112299465241
14296,4,44.62,11.155,2024-05-05 00:21:00,2025-01-08 14:12:00,112,248,0.4316546762589928
14297,2,28.02,14.01,2024-07-24 05:32:00,2025-01-04 19:07:00,116,164,0.30927835051546393
14298,5,56.04,11.208,2024-05-12 15:11:00,2025-04-29 12:42:00,1,351,0.3937007874015748
14299,4,45.97,11.4925,2024-05-29 20:59:00,2025-03-17 02:22:00,44,291,0.3738317757009346
14300,4,40.43,10.1075,2024-08-28 20:32:00,2025-04-10 10:34:00,20,224,0.47244094488188976
14301,5,48.99,9.798,2024-05-23 00:29:00,2025-04-07 19:20:00,23,319,0.42979942693409745
14302,6,47.92,7.986666666666667,2024-07-18 00:52:00,2025-02-17 22:02:00,72,214,0.7377049180327869
14303,2,11.530000000000001,5.765000000000001,2024-10-03 04:23:00,2025-04-14 03:59:00,16,192,0.27027027027027023
14304,1,12.1,12.1,2024-06-22 08:54:00,2024-06-22 08:54:00,312,0,1.0
14306,1,11.97,11.97,2024-12-31 10:16:00,2024-12-31 10:16:00,120,0,1.0
14307,7,96.71000000000001,13.815714285714288,2024-05-03 19:07:00,2025-04-28 21:44:00,2,360,0.5384615384615384
14308,4,41.54,10.385,2024-11-10 05:13:00,2025-03-15 12:11:00,46,125,0.7741935483870968
14309,5,60.53,12.106,2024-12-09 02:49:00,2025-03-27 21:23:00,34,108,1.0869565217391306
14310,6,68.65,11.441666666666668,2024-06-28 10:20:00,2024-12-16 00:46:00,135,170,0.8999999999999999
14311,5,50.92,10.184000000000001,2024-05-28 03:54:00,2025-04-24 22:39:00,6,331,0.41551246537396125
14313,7,80.19,11.455714285714285,2024-05-10 14:05:00,2025-03-10 12:19:00,51,303,0.6306306306306306
14314,2,33.05,16.525,2024-09-25 21:17:00,2025-04-14 19:44:00,16,200,0.2608695652173913
14315,3,25.26,8.42,2024-12-04 06:30:00,2025-02-24 11:12:00,65,82,0.8035714285714286
14316,3,29.599999999999998,9.866666666666665,2024-10-13 09:20:00,2024-11-24 13:36:00,157,42,1.25
14317,7,79.41,11.344285714285714,2024-06-26 13:06:00,2025-03-24 15:50:00,37,271,0.6976744186046512
14318,2,17.08,8.54,2024-05-16 00:39:00,2024-08-28 13:17:00,245,104,0.44776119402985076
14319,6,82.59,13.765,2024-05-01 16:50:00,2025-04-09 19:39:00,21,343,0.48257372654155495
14320,3,29.52,9.84,2024-06-20 14:26:00,2024-12-09 18:44:00,142,172,0.44554455445544555
14322,2,25.54,12.77,2024-06-15 09:28:00,2024-08-26 14:03:00,247,72,0.5882352941176471
14323,4,31.92,7.98,2024-10-01 21:08:00,2025-02-14 11:46:00,75,135,0.7272727272727273
14324,6,80.68,13.446666666666667,2024-05-10 06:31:00,2025-02-04 05:45:00,85,269,0.6020066889632107
14325,4,42.01,10.5025,2024-07-30 07:18:00,2025-01-12 08:53:00,108,166,0.6122448979591837
14326,4,47.04,11.76,2024-06-01 01:57:00,2025-04-26 12:05:00,4,329,0.3342618384401114
14327,2,13.93,6.965,2024-10-12 01:12:00,2024-11-08 11:11:00,173,27,1.0526315789473684
14328,4,53.41,13.3525,2024-05-17 11:19:00,2025-04-13 20:26:00,17,331,0.33240997229916897
14329,6,49.8,8.299999999999999,2024-07-29 16:02:00,2025-01-07 17:22:00,113,162,0.9375
14330,3,26.98,8.993333333333334,2024-05-20 12:04:00,2024-12-10 01:08:00,141,203,0.38626609442060084
14331,6,60.15,10.025,2024-08-10 22:50:00,2025-01-09 06:49:00,111,151,0.994475138121547
14332,6,55.06,9.176666666666668,2024-08-26 04:04:00,2025-04-28 03:52:00,2,244,0.6569343065693432
14333,5,46.54,9.308,2024-06-04 22:29:00,2024-12-30 05:09:00,121,208,0.6302521008403361
14334,4,37.15,9.2875,2024-05-12 14:27:00,2025-02-01 05:51:00,88,264,0.4081632653061224
14335,4,50.7,12.675,2024-06-06 16:09:00,2025-03-20 16:40:00,41,287,0.37854889589905366
14336,2,27.16,13.58,2024-06-29 17:27:00,2025-04-30 03:36:00,0,304,0.17964071856287425
14337,1,3.16,3.16,2025-02-21 17:11:00,2025-02-21 17:11:00,68,0,1.0
14338,5,64.62,12.924000000000001,2024-07-01 05:14:00,2024-12-25 10:46:00,126,177,0.7246376811594203
14339,3,42.790000000000006,14.263333333333335,2024-05-29 15:54:00,2025-01-02 09:43:00,118,217,0.36437246963562747
14340,2,17.080000000000002,8.540000000000001,2024-05-29 05:03:00,2024-06-29 00:35:00,305,30,1.0
14341,2,14.86,7.43,2024-11-24 08:06:00,2024-11-30 21:53:00,151,6,1.6666666666666667
14342,5,71.39,14.278,2024-05-16 09:41:00,2024-11-29 07:20:00,152,196,0.6637168141592921
14343,3,22.9,7.633333333333333,2024-07-20 22:19:00,2025-01-08 19:55:00,112,171,0.44776119402985076
14344,4,43.89,10.9725,2024-05-18 12:46:00,2024-12-08 22:16:00,143,204,0.5128205128205129
14345,3,21.25,7.083333333333333,2024-07-23 16:10:00,2025-02-14 15:28:00,75,205,0.3829787234042553
14346,3,42.21,14.07,2024-08-18 17:47:00,2025-01-29 22:41:00,91,164,0.4639175257731959
14347,3,42.71,14.236666666666666,2024-09-02 04:16:00,2025-03-28 08:48:00,33,207,0.37974683544303794
14348,4,39.35,9.8375,2024-05-11 17:54:00,2025-04-01 16:38:00,29,324,0.3389830508474576
14349,3,17.7,5.8999999999999995,2024-06-06 09:28:00,2024-09-30 13:52:00,212,116,0.6164383561643835
14350,5,46.77,9.354000000000001,2024-09-04 02:51:00,2025-03-16 03:35:00,45,193,0.6726457399103138
14351,3,45.78,15.26,2024-10-31 19:36:00,2025-03-07 10:35:00,54,126,0.5769230769230769
14352,7,88.12,12.588571428571429,2024-06-20 04:49:00,2025-04-23 06:13:00,7,307,0.6231454005934719
14353,2,19.32,9.66,2024-12-19 06:54:00,2024-12-29 10:20:00,122,10,1.5
14354,6,54.36,9.06,2024-07-06 15:14:00,2025-04-08 13:59:00,22,275,0.5901639344262295
14355,3,29.0,9.666666666666666,2024-06-10 05:25:00,2025-02-11 16:09:00,78,246,0.32608695652173914
14356,1,27.11,27.11,2025-03-14 19:26:00,2025-03-14 19:26:00,47,0,1.0
14357,4,44.73,11.1825,2024-06-30 22:42:00,2024-09-25 19:53:00,217,86,1.0344827586206897
14358,5,76.09,15.218,2024-06-06 16:49:00,2025-03-27 10:18:00,34,293,0.46439628482972134
14359,3,33.44,11.146666666666667,2024-06-21 08:54:00,2025-04-09 20:11:00,21,292,0.27950310559006214
14360,2,20.44,10.22,2025-03-05 04:15:00,2025-03-30 12:23:00,31,25,1.0909090909090908
14361,4,56.1,14.025,2024-05-13 22:26:00,2025-04-15 07:25:00,15,336,0.3278688524590164
14362,1,7.77,7.77,2024-08-11 15:12:00,2024-08-11 15:12:00,262,0,1.0
14363,5,62.46,12.492,2024-06-04 23:22:00,2025-03-25 00:33:00,36,293,0.46439628482972134
14364,4,51.42999999999999,12.857499999999998,2024-06-10 09:22:00,2024-12-23 22:12:00,128,196,0.5309734513274337
14365,2,16.759999999999998,8.379999999999999,2024-07-02 11:08:00,2024-07-16 05:07:00,288,13,1.3953488372093024
14366,3,46.480000000000004,15.493333333333334,2024-06-08 07:33:00,2024-12-10 06:10:00,141,184,0.4205607476635514
14367,1,14.17,14.17,2025-02-24 08:18:00,2025-02-24 08:18:00,65,0,1.0
14368,6,70.57,11.761666666666665,2024-06-05 22:46:00,2025-04-03 05:51:00,27,301,0.5438066465256798
14369,3,39.75,13.25,2024-05-30 09:44:00,2025-03-01 02:26:00,60,274,0.2960526315789474
14370,3,19.82,6.6066666666666665,2024-05-05 04:51:00,2025-01-01 04:31:00,119,240,0.3333333333333333
14371,2,23.93,11.965,2024-05-21 05:05:00,2025-02-04 16:46:00,85,259,0.20761245674740486
14372,3,34.7,11.566666666666668,2024-05-11 12:52:00,2024-12-18 00:47:00,133,220,0.36000000000000004
14373,3,37.589999999999996,12.53,2024-06-11 00:49:00,2025-02-16 04:14:00,73,250,0.3214285714285714
14374,6,56.480000000000004,9.413333333333334,2024-06-22 04:59:00,2025-03-11 12:48:00,50,262,0.6164383561643836
14375,4,32.31,8.0775,2024-06-23 08:00:00,2025-03-07 03:34:00,54,256,0.4195804195804196
14376,3,14.28,4.76,2024-06-08 12:07:00,2024-09-17 02:13:00,225,100,0.6923076923076922
14377,4,63.48,15.87,2024-05-21 09:42:00,2025-04-05 13:05:00,25,319,0.34383954154727797
14378,2,14.879999999999999,7.4399999999999995,2024-08-27 23:54:00,2024-09-12 18:32:00,230,15,1.3333333333333333
14379,4,37.36,9.34,2024-08-01 16:37:00,2025-03-27 20:24:00,34,238,0.44776119402985076
14380,4,34.78,8.695,2024-07-13 15:55:00,2025-04-27 17:57:00,3,288,0.37735849056603776
14381,4,44.56,11.14,2024-05-13 15:22:00,2024-08-10 09:06:00,263,88,1.0169491525423728
14382,3,46.33,15.443333333333333,2024-05-21 23:43:00,2025-03-01 09:31:00,60,283,0.28753993610223644
14383,5,109.17,21.834,2024-06-29 11:44:00,2025-04-24 12:15:00,6,299,0.45592705167173253
14384,2,7.68,3.84,2024-11-03 05:59:00,2025-01-25 08:41:00,95,83,0.5309734513274337
14385,2,29.240000000000002,14.620000000000001,2024-07-03 03:49:00,2024-09-14 07:42:00,228,73,0.5825242718446603
14386,7,71.81,10.258571428571429,2024-05-29 09:45:00,2025-03-03 11:52:00,58,278,0.6818181818181818
14387,4,45.16,11.29,2024-06-16 11:54:00,2025-02-04 15:00:00,85,233,0.4562737642585552
14388,8,82.7,10.3375,2024-05-04 00:15:00,2025-04-14 06:51:00,16,345,0.64
14389,6,46.41,7.734999999999999,2024-06-01 08:32:00,2025-03-27 16:09:00,34,299,0.547112462006079
14390,5,32.269999999999996,6.453999999999999,2024-05-28 11:05:00,2025-04-02 23:43:00,28,309,0.44247787610619466
14391,2,15.31,7.655,2024-06-07 05:17:00,2024-06-21 04:37:00,313,13,1.3953488372093024
14392,5,34.7,6.94,2024-05-16 14:16:00,2025-01-17 07:15:00,103,245,0.5454545454545455
14393,4,41.07,10.2675,2024-09-27 16:40:00,2025-03-29 07:12:00,32,182,0.5660377358490566
14394,5,42.69,8.538,2024-05-23 20:54:00,2025-04-15 01:42:00,15,326,0.42134831460674155
14395,4,39.89,9.9725,2024-05-08 05:51:00,2024-12-24 13:21:00,127,230,0.46153846153846145
14396,3,30.560000000000002,10.186666666666667,2024-09-08 03:36:00,2024-12-03 17:51:00,148,86,0.7758620689655172
14397,4,50.72,12.68,2024-05-10 14:14:00,2025-03-15 11:50:00,46,308,0.35502958579881655
14398,5,59.65,11.93,2024-07-07 10:38:00,2025-03-10 02:14:00,51,245,0.5454545454545455
14399,1,12.59,12.59,2024-06-18 04:22:00,2024-06-18 04:22:00,316,0,1.0
14400,1,9.33,9.33,2024-11-20 23:31:00,2024-11-20 23:31:00,161,0,1.0
14401,3,40.84,13.613333333333335,2024-09-19 13:57:00,2025-04-29 07:44:00,1,221,0.3585657370517928
14403,3,30.15,10.049999999999999,2024-08-03 00:56:00,2025-04-02 10:48:00,28,242,0.33088235294117646
14404,4,44.64,11.16,2024-08-04 09:43:00,2025-03-08 19:26:00,53,216,0.48780487804878053
14405,4,38.07,9.5175,2024-09-01 05:59:00,2025-03-09 22:51:00,52,189,0.547945205479452
14406,2,20.1,10.05,2024-10-30 03:09:00,2025-03-27 11:39:00,34,148,0.33707865168539325
14407,2,25.48,12.74,2024-05-08 21:43:00,2025-04-08 11:24:00,22,334,0.16483516483516483
14408,8,92.63,11.57875,2024-09-21 05:13:00,2025-04-28 03:53:00,2,218,0.9677419354838711
14409,5,38.58,7.715999999999999,2024-09-11 21:20:00,2025-02-25 22:42:00,64,167,0.7614213197969544
14410,3,29.15,9.716666666666667,2024-06-17 14:23:00,2024-12-14 00:08:00,137,179,0.43062200956937796
14411,8,108.86,13.6075,2024-05-06 21:50:00,2024-11-23 12:54:00,158,200,1.0434782608695652
14412,2,17.2,8.6,2024-07-24 19:29:00,2024-09-04 13:22:00,238,41,0.8450704225352113
14413,6,80.46,13.409999999999998,2024-05-02 01:32:00,2025-02-12 15:15:00,77,286,0.569620253164557
14414,4,48.93,12.2325,2024-09-25 09:20:00,2025-03-05 08:12:00,56,160,0.6315789473684211
14415,7,82.38,11.768571428571429,2024-05-18 00:27:00,2025-04-03 05:09:00,27,320,0.6
14416,4,71.5,17.875,2024-05-09 13:29:00,2024-08-25 10:41:00,248,107,0.8759124087591241
14417,3,40.15,13.383333333333333,2024-06-26 07:23:00,2025-02-04 03:49:00,85,222,0.35714285714285715
14418,4,61.870000000000005,15.467500000000001,2024-10-07 11:31:00,2025-03-06 17:31:00,55,150,0.6666666666666666
14419,4,58.8,14.7,2024-06-04 16:59:00,2025-01-22 09:40:00,98,231,0.4597701149425288
14420,4,28.27,7.0675,2024-08-10 22:50:00,2025-03-22 05:45:00,39,223,0.4743083003952569
14421,3,53.33,17.776666666666667,2024-05-13 05:25:00,2025-01-04 08:34:00,116,236,0.3383458646616541
14422,3,34.82,11.606666666666667,2024-05-19 21:03:00,2024-12-11 02:46:00,140,205,0.3829787234042553
14423,7,87.03,12.432857142857143,2024-06-18 06:51:00,2025-03-23 20:18:00,38,278,0.6818181818181818
14424,4,72.84,18.21,2024-05-14 22:57:00,2025-01-05 19:19:00,115,235,0.45283018867924535
14425,3,37.04,12.346666666666666,2024-05-06 23:25:00,2025-02-06 05:12:00,83,275,0.29508196721311475
14426,6,84.47,14.078333333333333,2024-06-23 01:00:00,2025-04-24 09:34:00,6,305,0.5373134328358209
14427,2,23.78,11.89,2024-09-21 07:04:00,2025-03-20 18:56:00,41,180,0.2857142857142857
14428,4,50.91,12.7275,2024-09-06 02:08:00,2024-12-24 09:08:00,127,109,0.8633093525179857
14429,4,25.2,6.3,2024-06-02 11:07:00,2025-02-16 09:45:00,73,258,0.4166666666666667
14430,7,74.31,10.615714285714287,2024-06-03 17:46:00,2025-04-11 19:13:00,19,312,0.6140350877192983
14431,4,40.39,10.0975,2024-05-23 05:13:00,2025-04-23 23:27:00,7,335,0.32876712328767127
14432,3,30.61,10.203333333333333,2024-05-10 04:02:00,2024-11-22 01:37:00,159,195,0.4
14433,6,62.949999999999996,10.491666666666665,2024-06-04 05:12:00,2025-04-16 06:11:00,14,316,0.5202312138728323
14434,5,52.39,10.478,2024-05-09 03:42:00,2025-04-27 02:25:00,3,352,0.39267015706806285
14435,4,69.57,17.3925,2024-05-21 09:31:00,2025-04-21 07:30:00,9,334,0.32967032967032966
14436,2,31.09,15.545,2024-08-09 16:34:00,2025-03-12 02:42:00,49,214,0.24590163934426232
14437,6,55.71,9.285,2024-07-14 06:30:00,2025-04-12 22:46:00,18,272,0.5960264900662252
14438,5,41.43,8.286,2024-12-04 15:56:00,2025-03-04 22:17:00,57,90,1.25
14439,3,21.71,7.236666666666667,2024-06-18 02:48:00,2025-03-23 08:02:00,38,278,0.2922077922077922
14440,9,88.39,9.821111111111112,2024-05-17 02:41:00,2025-03-18 13:34:00,43,305,0.8059701492537313
14441,3,30.1,10.033333333333333,2024-11-01 09:25:00,2025-03-25 14:45:00,36,144,0.5172413793103449
14442,1,6.89,6.89,2024-08-16 17:38:00,2024-08-16 17:38:00,257,0,1.0
14443,2,30.240000000000002,15.120000000000001,2025-04-07 15:44:00,2025-04-25 12:45:00,5,17,1.2765957446808511
14444,2,18.23,9.115,2024-06-30 18:08:00,2025-01-23 10:51:00,97,206,0.2542372881355932
14445,2,25.97,12.985,2024-08-29 08:11:00,2025-01-19 00:16:00,101,142,0.3488372093023256
14446,3,65.17,21.723333333333333,2025-01-20 03:06:00,2025-04-21 21:13:00,9,91,0.7438016528925621
14447,3,52.370000000000005,17.456666666666667,2024-12-07 18:56:00,2025-04-26 10:39:00,4,139,0.5325443786982248
14448,1,20.38,20.38,2025-01-20 07:48:00,2025-01-20 07:48:00,100,0,1.0
14449,3,30.38,10.126666666666667,2024-05-26 02:39:00,2024-10-24 13:17:00,188,151,0.4972375690607735
14450,3,41.84,13.946666666666667,2024-10-17 09:57:00,2024-12-06 07:49:00,145,49,1.139240506329114
14451,6,89.67,14.945,2024-07-19 19:00:00,2025-04-15 10:10:00,15,269,0.6020066889632107
14452,6,90.50999999999999,15.084999999999999,2024-07-13 00:36:00,2025-04-08 12:05:00,22,269,0.6020066889632107
14453,2,10.309999999999999,5.154999999999999,2024-09-18 10:53:00,2024-12-11 04:05:00,140,83,0.5309734513274337
14454,3,26.45,8.816666666666666,2025-01-25 08:11:00,2025-03-08 02:52:00,53,41,1.267605633802817
14455,3,38.410000000000004,12.803333333333335,2024-09-25 03:28:00,2025-04-07 05:51:00,23,194,0.4017857142857143
14456,5,95.19,19.038,2024-08-09 19:50:00,2025-03-17 18:17:00,44,219,0.6024096385542168
14457,5,72.48,14.496,2024-06-25 19:08:00,2025-03-30 09:41:00,31,277,0.488599348534202
14458,3,27.04,9.013333333333334,2024-05-24 07:27:00,2025-04-24 20:59:00,6,335,0.24657534246575344
14459,1,7.0,7.0,2024-06-18 17:13:00,2024-06-18 17:13:00,316,0,1.0
14460,3,19.2,6.3999999999999995,2025-02-20 14:32:00,2025-04-08 18:48:00,22,47,1.168831168831169
14461,2,16.66,8.33,2024-06-08 07:37:00,2024-08-07 23:24:00,266,60,0.6666666666666666
14462,5,60.52,12.104000000000001,2024-07-21 19:26:00,2025-02-28 19:43:00,61,222,0.5952380952380952
14463,2,18.88,9.44,2024-07-28 09:32:00,2025-01-18 18:14:00,102,174,0.29411764705882354
14465,7,85.66,12.237142857142857,2024-05-29 06:36:00,2025-04-24 12:22:00,6,330,0.5833333333333334
14466,2,13.989999999999998,6.994999999999999,2025-01-26 13:52:00,2025-02-27 11:28:00,62,31,0.9836065573770493
14467,8,154.18,19.2725,2024-05-15 19:50:00,2025-01-30 01:24:00,90,259,0.8304498269896194
14468,2,30.59,15.295,2024-06-21 06:43:00,2024-08-19 17:44:00,254,59,0.6741573033707865
14469,3,41.31,13.770000000000001,2024-09-27 14:40:00,2025-03-31 17:18:00,30,185,0.41860465116279066
14470,3,39.04,13.013333333333334,2024-07-09 10:43:00,2024-10-13 05:23:00,199,95,0.7200000000000001
14471,3,23.55,7.8500000000000005,2024-09-03 11:19:00,2024-11-19 07:10:00,162,76,0.8490566037735849
14472,1,10.63,10.63,2025-03-21 10:43:00,2025-03-21 10:43:00,40,0,1.0
14473,4,31.900000000000002,7.9750000000000005,2024-08-01 07:02:00,2025-04-20 12:18:00,10,262,0.4109589041095891
14474,3,27.15,9.049999999999999,2024-06-28 05:44:00,2025-02-08 00:38:00,81,224,0.3543307086614173
14475,2,16.64,8.32,2024-06-29 21:37:00,2024-07-01 14:03:00,303,1,1.9354838709677418
14476,1,8.04,8.04,2025-03-23 05:53:00,2025-03-23 05:53:00,38,0,1.0
14477,3,41.96,13.986666666666666,2024-05-28 00:25:00,2025-02-05 07:58:00,84,253,0.31802120141342755
14478,4,39.49,9.8725,2024-07-13 06:35:00,2025-02-08 23:23:00,81,210,0.5
14479,3,20.09,6.696666666666666,2024-08-16 23:16:00,2024-10-06 14:42:00,206,50,1.1249999999999998
14480,1,7.53,7.53,2025-04-23 05:57:00,2025-04-23 05:57:00,7,0,1.0
14481,5,55.17,11.034,2024-10-21 10:24:00,2025-04-02 19:55:00,28,163,0.7772020725388601
14482,3,41.44,13.813333333333333,2024-07-05 18:27:00,2025-03-13 09:47:00,48,250,0.3214285714285714
14483,5,46.230000000000004,9.246,2024-06-02 19:30:00,2025-03-12 20:13:00,49,283,0.4792332268370607
14484,2,20.16,10.08,2025-01-19 14:59:00,2025-03-23 07:07:00,38,62,0.6521739130434783
14485,6,31.54,5.256666666666667,2024-06-16 17:24:00,2024-09-24 14:08:00,218,99,1.3953488372093024
14486,2,18.86,9.43,2025-04-21 11:58:00,2025-04-23 11:37:00,7,1,1.9354838709677418
14487,1,21.26,21.26,2024-06-08 23:05:00,2024-06-08 23:05:00,326,0,1.0
14489,2,16.22,8.11,2024-10-12 22:51:00,2025-03-20 08:18:00,41,158,0.3191489361702128
14490,3,29.57,9.856666666666667,2024-06-15 04:20:00,2024-08-29 03:40:00,244,74,0.8653846153846153
14491,5,85.67,17.134,2024-05-04 04:57:00,2025-03-14 19:03:00,47,314,0.436046511627907
14492,6,72.05,12.008333333333333,2024-07-17 19:55:00,2024-12-31 01:46:00,120,166,0.9183673469387755
14493,4,61.349999999999994,15.337499999999999,2024-10-21 07:51:00,2025-01-27 16:54:00,93,98,0.9375
14494,1,8.69,8.69,2024-09-12 11:26:00,2024-09-12 11:26:00,230,0,1.0
14495,3,36.05,12.016666666666666,2024-05-04 01:08:00,2025-02-06 07:16:00,83,278,0.2922077922077922
14496,1,8.52,8.52,2024-09-18 22:00:00,2024-09-18 22:00:00,224,0,1.0
14497,3,41.08,13.693333333333333,2024-11-01 21:34:00,2025-03-27 16:31:00,34,145,0.5142857142857143
